price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild,state
237300,Telep,107,5.0,grejanje na gas,0,Dupleks,ima lift (1),1,terasa,4,2023.0,novo
139050,Novo Naselje,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,novo
88500,Stari Grad,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
148500,Novo Naselje,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
74160,Klisa,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
98260,Detelinara,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2020.0,novo
116400,Novo Naselje,65,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2020.0,novo
94832,Veternik,54,3.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,u izgradnji
103000,Nova Detelinara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2011.0,u izgradnji
65705,Telep,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,u izgradnji
89066,Telep,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,u izgradnji
127930,Bulevar Patrijarha Pavla,92,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,novo
123600,Avijatičarsko Naselje,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,uobičajeno stanje
48410,Novo Naselje,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2011.0,uobičajeno stanje
145000,Liman 4,74,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, lođa",1,1980.0,održavano
132900,Podbara,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
132990,Podbara,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
111350,Podbara,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,novo
140500,Podbara,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
98700,Telep,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
140550,Podbara,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,novo
180000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",7,2023.0,novo
39600,Salajka,22,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
90100,Adice,53,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
37500,Lipov Gaj,25,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
58000,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,2023.0,uobičajeno stanje
125000,Socijalno,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
62900,Stari Grad,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
75000,Novo Naselje,40,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",3,2023.0,uobičajeno stanje
55000,Adice,32,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2023.0,uobičajeno stanje
140000,Nova Detelinara,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,2023.0,uobičajeno stanje
230000,Stari Grad,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",2,2023.0,uobičajeno stanje
160000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,uobičajeno stanje
152900,Podbara,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,u izgradnji
63900,Telep,27,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
149350,Grbavica,53,2.0,centralno grejanje,2,Salonac,ima lift (1),1,"podrum, terasa",3,2023.0,u izgradnji
178400,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
63860,Novo Naselje,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,novo
74160,Klisa,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,novo
146260,Veternik,95,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,1991.0,novo
126700,Grbavica,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,u izgradnji
74160,Klisa,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,novo
226600,Sajmište,100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1991.0,uobičajeno stanje
171000,Stari Grad,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
110350,Nova Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,novo
92700,Stari Grad,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,novo
75500,Podbara,28,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
100730,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2023.0,uobičajeno stanje
236900,Liman 2,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,6,1988.0,uobičajeno stanje
309000,Bulevar Patrijarha Pavla,83,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,uobičajeno stanje
111250,Bulevar Oslobođenja,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,uobičajeno stanje
123600,Novo Naselje,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,9,1988.0,renovirano
58400,Stari Grad,21,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1988.0,renovirano
148320,Podbara,66,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,5,1988.0,renovirano
82400,Podbara,32,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,6,1988.0,uobičajeno stanje
185000,Adice,99,7.0,grejanje na gas,2,Dupleks,ima lift (1),3,terasa,2,1988.0,novo
87550,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,novo
82400,Sajmište,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,novo
141630,Železnička stanica,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1988.0,renovirano
195700,Salajka,71,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2007.0,renovirano
133900,Grbavica,53,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,1,2007.0,u izgradnji
159650,Stari Grad,62,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,4,2007.0,u izgradnji
161000,Podbara,62,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2007.0,u izgradnji
67400,Grbavica,23,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2001.0,uobičajeno stanje
117400,Avijatičarsko Naselje,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2001.0,uobičajeno stanje
120510,Avijatičarsko Naselje,60,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,terasa,2,2001.0,uobičajeno stanje
122570,Liman 4,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,6,2001.0,uobičajeno stanje
64890,Socijalno,19,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2001.0,uobičajeno stanje
103000,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2001.0,uobičajeno stanje
99910,Telep,40,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2020.0,novo
103000,Stara Detelinara,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,2020.0,uobičajeno stanje
206000,Bulevar Oslobođenja,89,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,podrum,5,2020.0,uobičajeno stanje
380000,Stari Grad,161,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2020.0,potrebno renoviranje
133900,Grbavica,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2020.0,novo
90100,Detelinara,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"podrum, terasa",2,2020.0,novo
310000,Grbavica,134,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2020.0,novo
154500,Bulevar Patrijarha Pavla,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2022.0,uobičajeno stanje
180350,Bulevar Patrijarha Pavla,85,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2022.0,uobičajeno stanje
156560,Adice,76,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2023.0,uobičajeno stanje
132600,Sajmište,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2023.0,renovirano
226600,Novo Naselje,96,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1990.0,uobičajeno stanje
159650,Stari Grad,74,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1975.0,uobičajeno stanje
179000,Nova Detelinara,72,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1975.0,uobičajeno stanje
69000,Detelinara,31,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1970.0,renovirano
95275,Rotkvarija,42,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"dvorište, terasa",4,1970.0,renovirano
179220,Bulevar Oslobođenja,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"dvorište, terasa",4,1970.0,novo
71070,Nova Detelinara,28,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"dvorište, terasa",3,2010.0,novo
97850,Sajmište,51,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,"dvorište, podrum, terasa",4,2010.0,uobičajeno stanje
171900,Stari Grad,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"prilaz za invalide, terasa",3,2010.0,uobičajeno stanje
100940,Bulevar Patrijarha Pavla,55,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2010.0,novo
88200,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2023.0,u izgradnji
123900,Telep,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,3,2023.0,u izgradnji
132300,Telep,63,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,3,2023.0,u izgradnji
35300,Klisa,23,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2018.0,u izgradnji
70500,Bulevar Oslobođenja,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0,u izgradnji
172000,Grbavica,73,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0,u izgradnji
207940,Stari Grad,49,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2010.0,renovirano
180200,Podbara,56,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,2010.0,renovirano
77250,Adamovićevo Naselje,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2014.0,renovirano
48920,Adice,33,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2014.0,u izgradnji
116400,Stari Grad,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2014.0,uobičajeno stanje
103000,Socijalno,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2005.0,uobičajeno stanje
164800,Stari Grad,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2008.0,uobičajeno stanje
49440,Klisa,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2008.0,u izgradnji
206000,Podbara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2008.0,uobičajeno stanje
135450,Sajmište,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,uobičajeno stanje
145000,Sajmište,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1975.0,renovirano
118200,Klisa,77,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
115500,Telep,55,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
90300,Telep,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
142140,Novo Naselje,62,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
146260,Petrovaradin,57,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2017.0,u izgradnji
89610,Spens,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,4,2017.0,u izgradnji
150000,Bulevar Oslobođenja,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1985.0,uobičajeno stanje
185000,Stari Grad,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1950.0,uobičajeno stanje
141750,Adice,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
85400,Bulevar Patrijarha Pavla,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2013.0,uobičajeno stanje
160000,Novo Naselje,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1979.0,uobičajeno stanje
75000,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1969.0,uobičajeno stanje
159500,Petrovaradin,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,uobičajeno stanje
120500,Salajka,45,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,uobičajeno stanje
97850,Stari Grad,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,renovirano
195700,Adice,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,renovirano
77150,Telep,28,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,renovirano
86550,Novo Naselje,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1985.0,renovirano
94550,Detelinara,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2024.0,renovirano
46500,Futoški put,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,0,2024.0,renovirano
87260,Klisa,77,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,renovirano
412000,Lipov Gaj,125,5.0,etažno grejanje,0,Dupleks,ima lift (1),1,terasa,1,1999.0,novo
128750,Veternik,85,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,novo
123600,Tatarsko Brdo,75,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2016.0,uobičajeno stanje
194670,Stari Grad,51,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2024.0,u izgradnji
80340,Novo Naselje,38,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1993.0,uobičajeno stanje
84460,Novo Naselje,39,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2007.0,u izgradnji
390730,Stari Grad,126,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,novo
133000,Nova Detelinara,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0,novo
118450,Bulevar Oslobođenja,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2002.0,uobičajeno stanje
99500,Sremska Kamenica,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2002.0,novo
236000,Stari Grad,148,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2006.0,uobičajeno stanje
133900,Stari Grad,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,uobičajeno stanje
123600,Bulevar Oslobođenja,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2006.0,novo
113300,Novo Naselje,52,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,novo
177900,Liman 2,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,6,2006.0,renovirano
48410,Novo Naselje,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,prilaz za invalide,5,2006.0,uobičajeno stanje
338000,Stari Grad,101,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1910.0,uobičajeno stanje
154500,Novo Naselje,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1910.0,renovirano
49440,Novo Naselje,22,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1995.0,renovirano
106090,Nova Detelinara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0,renovirano
142140,Novo Naselje,62,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1997.0,renovirano
190000,Petrovaradin,75,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
199600,Podbara,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,renovirano
160000,Grbavica,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa, lođa",1,2022.0,novo
123860,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,8,2022.0,uobičajeno stanje
163680,Veternik,103,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),2,2022.0,uobičajeno stanje
142140,Novo Naselje,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,uobičajeno stanje
123500,Novo Naselje,65,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",4,2012.0,renovirano
142140,Novo Naselje,62,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2012.0,renovirano
150000,Stari Grad,60,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,1950.0,renovirano
87550,Detelinara,50,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2024.0,renovirano
137000,Bulevar Patrijarha Pavla,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2018.0,renovirano
61560,Adice,34,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,u izgradnji
194800,Novo Naselje,102,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,u izgradnji
92700,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,u izgradnji
150000,Bulevar Oslobođenja,50,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,novo
236900,Stari Grad,78,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2022.0,renovirano
247200,Bulevar Oslobođenja,91,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1985.0,uobičajeno stanje
278100,Novo Naselje,122,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
185400,Grbavica,90,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,uobičajeno stanje
160000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2004.0,uobičajeno stanje
131600,Podbara,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",3,2004.0,uobičajeno stanje
100639,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2004.0,uobičajeno stanje
113300,Stari Grad,60,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,2004.0,renovirano
49440,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,2004.0,renovirano
131600,Podbara,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2004.0,renovirano
118350,Grbavica,43,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2007.0,uobičajeno stanje
133900,Novo Naselje,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1985.0,uobičajeno stanje
30900,Bulevar Evrope,14,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2005.0,uobičajeno stanje
259560,Liman 4,97,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,6,2000.0,uobičajeno stanje
132870,Liman 3,59,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,10,1980.0,uobičajeno stanje
206230,Bulevar Patrijarha Pavla,94,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2021.0,u izgradnji
123600,Grbavica,63,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1962.0,uobičajeno stanje
103500,Stari Grad,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1930.0,uobičajeno stanje
85000,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1998.0,uobičajeno stanje
87500,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1998.0,renovirano
160000,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1973.0,uobičajeno stanje
185400,Stari Grad,60,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1960.0,u izgradnji
118450,Stari Grad,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1960.0,u izgradnji
103000,Nova Detelinara,56,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,2004.0,uobičajeno stanje
144200,Liman 4,53,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1974.0,uobičajeno stanje
84950,Stari Grad,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1935.0,u izgradnji
144600,Novo Naselje,78,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1980.0,uobičajeno stanje
33990,Adice,38,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,1980.0,uobičajeno stanje
165000,Petrovaradin,117,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,1973.0,uobičajeno stanje
49440,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,1973.0,uobičajeno stanje
128750,Rotkvarija,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,1973.0,renovirano
87550,Novo Naselje,47,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,terasa,2,1973.0,renovirano
120500,Klisa,108,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1973.0,renovirano
370000,Stari Grad,132,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1950.0,uobičajeno stanje
206000,Nova Detelinara,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2023.0,u izgradnji
87400,Socijalno,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2021.0,uobičajeno stanje
79900,Bulevar Evrope,51,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,4,2014.0,uobičajeno stanje
154500,Novo Naselje,80,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1995.0,uobičajeno stanje
67900,Adice,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,2020.0,uobičajeno stanje
92700,Bulevar Patrijarha Pavla,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0,uobičajeno stanje
108000,Železnička stanica,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1968.0,uobičajeno stanje
128700,Nova Detelinara,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2007.0,uobičajeno stanje
76000,Salajka,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2023.0,uobičajeno stanje
