price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild
226600,Novo Naselje,96,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1990.0
159650,Stari Grad,74,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1975.0
179000,Nova Detelinara,72,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1975.0
69000,Detelinara,31,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1970.0
95275,Rotkvarija,42,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"dvorište, terasa",4,1970.0
179220,Bulevar Oslobođenja,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"dvorište, terasa",4,1970.0
71070,Nova Detelinara,28,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"dvorište, terasa",3,2010.0
97850,Sajmište,51,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,"dvorište, podrum, terasa",4,2010.0
171900,Stari Grad,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"prilaz za invalide, terasa",3,2010.0
100940,Bulevar Patrijarha Pavla,55,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2010.0
88200,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2023.0
123900,Telep,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,3,2023.0
132300,Telep,63,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,3,2023.0
35300,Klisa,23,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2018.0
70500,Bulevar Oslobođenja,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0
172000,Grbavica,73,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0
207940,Stari Grad,49,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2010.0
180200,Podbara,56,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,2010.0
77250,Adamovićevo Naselje,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2014.0
48920,Adice,33,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2014.0
116400,Stari Grad,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2014.0
103000,Socijalno,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
164800,Stari Grad,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2008.0
49440,Klisa,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2008.0
206000,Podbara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2008.0
135450,Sajmište,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1975.0
145000,Sajmište,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1975.0
118200,Klisa,77,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
115500,Telep,55,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
90300,Telep,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
142140,Novo Naselje,62,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
146260,Petrovaradin,57,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2017.0
89610,Spens,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,4,2017.0
150000,Bulevar Oslobođenja,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1985.0
185000,Stari Grad,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1950.0
141750,Adice,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
85400,Bulevar Patrijarha Pavla,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2013.0
160000,Novo Naselje,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1979.0
75000,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1969.0
159500,Petrovaradin,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
120500,Salajka,45,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
97850,Stari Grad,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
195700,Adice,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
77150,Telep,28,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
86550,Novo Naselje,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1985.0
94550,Detelinara,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2024.0
46500,Futoški put,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,0,2024.0
87260,Klisa,77,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0
412000,Lipov Gaj,125,5.0,etažno grejanje,0,Dupleks,ima lift (1),1,terasa,1,1999.0
128750,Veternik,85,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0
123600,Tatarsko Brdo,75,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
194670,Stari Grad,51,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2024.0
80340,Novo Naselje,38,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1993.0
84460,Novo Naselje,39,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2007.0
390730,Stari Grad,126,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
133000,Nova Detelinara,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0
118450,Bulevar Oslobođenja,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2002.0
99500,Sremska Kamenica,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2002.0
236000,Stari Grad,148,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2006.0
133900,Stari Grad,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0
123600,Bulevar Oslobođenja,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2006.0
113300,Novo Naselje,52,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2006.0
177900,Liman 2,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,6,2006.0
48410,Novo Naselje,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,prilaz za invalide,5,2006.0
338000,Stari Grad,101,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1910.0
154500,Novo Naselje,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1910.0
49440,Novo Naselje,22,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1995.0
106090,Nova Detelinara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0
142140,Novo Naselje,62,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1997.0
190000,Petrovaradin,75,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
199600,Podbara,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
160000,Grbavica,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa, lođa",1,2022.0
123860,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,8,2022.0
163680,Veternik,103,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),2,2022.0
142140,Novo Naselje,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
123500,Novo Naselje,65,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",4,2012.0
142140,Novo Naselje,62,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2012.0
150000,Stari Grad,60,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,1950.0
87550,Detelinara,50,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2024.0
137000,Bulevar Patrijarha Pavla,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2018.0
61560,Adice,34,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
194800,Novo Naselje,102,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
92700,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
150000,Bulevar Oslobođenja,50,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
236900,Stari Grad,78,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2022.0
247200,Bulevar Oslobođenja,91,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1985.0
278100,Novo Naselje,122,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
185400,Grbavica,90,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
160000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2004.0
131600,Podbara,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",3,2004.0
100639,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2004.0
113300,Stari Grad,60,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,2004.0
49440,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,2004.0
131600,Podbara,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2004.0
118350,Grbavica,43,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2007.0
133900,Novo Naselje,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1985.0
30900,Bulevar Evrope,14,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2005.0
259560,Liman 4,97,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,6,2000.0
132870,Liman 3,59,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,10,1980.0
206230,Bulevar Patrijarha Pavla,94,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2021.0
123600,Grbavica,63,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1962.0
103500,Stari Grad,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1930.0
85000,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1998.0
87500,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1998.0
160000,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1973.0
185400,Stari Grad,60,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1960.0
118450,Stari Grad,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1960.0
103000,Nova Detelinara,56,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,2004.0
144200,Liman 4,53,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1974.0
84950,Stari Grad,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1935.0
144600,Novo Naselje,78,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1980.0
33990,Adice,38,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,1980.0
165000,Petrovaradin,117,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,1973.0
49440,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,1973.0
128750,Rotkvarija,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,1973.0
87550,Novo Naselje,47,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,terasa,2,1973.0
120500,Klisa,108,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1973.0
370000,Stari Grad,132,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1950.0
206000,Nova Detelinara,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2023.0
87400,Socijalno,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2021.0
79900,Bulevar Evrope,51,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,4,2014.0
154500,Novo Naselje,80,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1995.0
67900,Adice,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,2020.0
92700,Bulevar Patrijarha Pavla,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0
108000,Železnička stanica,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1968.0
128700,Nova Detelinara,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2007.0
76000,Salajka,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2023.0
106000,Salajka,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2023.0
70000,Nova Detelinara,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2005.0
122500,Liman 4,46,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1980.0
106500,Nova Detelinara,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,2007.0
133000,Grbavica,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2008.0
67000,Bulevar Oslobođenja,23,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2002.0
180200,Stari Grad,67,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1960.0
80300,Novo Naselje,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2000.0
130800,Bulevar Oslobođenja,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,1980.0
140000,Liman 3,83,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,9,1980.0
149450,Liman 3,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,17,1980.0
65000,Bulevar Oslobođenja,29,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,1,1980.0
91000,Rotkvarija,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"podrum, terasa",5,1980.0
87500,Grbavica,28,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,1980.0
65000,Bulevar Oslobođenja,29,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,1980.0
82800,Klisa,36,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
42000,Adamovićevo Naselje,27,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,5,1980.0
169000,Liman 4,80,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
244800,Bulevar Patrijarha Pavla,102,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,1980.0
174000,Bulevar Oslobođenja,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1981.0
126700,Grbavica,43,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
90400,Novo Naselje,39,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2009.0
210800,Kej,87,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0
102800,Kej,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
118050,Kej,41,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
147950,Kej,56,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
118050,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
147950,Kej,56,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
143500,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
132750,Kej,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
102800,Kej,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
82400,Bulevar Patrijarha Pavla,33,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
85490,Bulevar Patrijarha Pavla,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
239000,Bulevar Oslobođenja,96,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
82000,Novo Naselje,38,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
62830,Bulevar Oslobođenja,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,9,2023.0
123600,Novo Naselje,72,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
89920,Novo Naselje,37,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
127720,Podbara,79,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
123600,Novo Naselje,129,3.0,grejanje na gas,0,Stan u kući,ima lift (1),1,terasa,1,2023.0
97850,Grbavica,34,2.0,centralno grejanje,0,Stan u kući,ima lift (1),1,terasa,2,2010.0
63860,Novo Naselje,33,2.0,centralno grejanje,0,Stan u kući,ima lift (1),1,terasa,3,2007.0
69000,Detelinara,36,1.0,centralno grejanje,0,Stan u kući,ima lift (1),1,terasa,1,1965.0
185400,Stari Grad,76,3.0,centralno grejanje,0,Stan u kući,ima lift (1),1,terasa,3,1971.0
105000,Cara Dušana,46,3.0,grejanje na gas,0,Dupleks,ima lift (1),1,terasa,5,1971.0
132190,Novo Naselje,89,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1971.0
108980,Liman 3,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1971.0
128750,Bulevar Oslobođenja,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1971.0
310000,Telep,108,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,1971.0
123599,Bulevar Oslobođenja,50,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,6,1971.0
136000,Nova Detelinara,66,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
179000,Salajka,109,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
127720,Podbara,79,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
86520,Petrovaradin,35,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
154500,Tatarsko Brdo,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
67500,Grbavica,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
113000,Grbavica,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
92400,Stari Grad,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2008.0
95275,Bulevar Oslobođenja,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
69500,rare_location,96,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"podrum, terasa, lođa",1,2022.0
350200,Kej,86,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2022.0
125500,Socijalno,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
128750,Detelinara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1967.0
173200,Sajmište,63,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1967.0
62850,Bulevar Oslobođenja,31,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1974.0
247200,Bulevar Oslobođenja,91,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1984.0
169950,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1984.0
88600,Sajmište,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1984.0
190950,Novo Naselje,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,1984.0
91240,Novo Naselje,48,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,1984.0
106090,Sajmište,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"podrum, terasa",2,1984.0
131230,Liman 2,50,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"podrum, terasa",5,1984.0
128750,Bulevar Oslobođenja,49,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1984.0
90520,Detelinara,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1984.0
66850,Novo Naselje,23,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1992.0
131230,Liman 2,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1992.0
109000,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
106090,Sajmište,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
97600,Adice,40,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
289430,Podbara,125,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",3,2023.0
131230,Liman 2,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,2023.0
164800,Petrovaradin,80,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
61800,Sremska Kamenica,37,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
123600,Podbara,52,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2014.0
83000,Novo Naselje,45,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0
130000,Grbavica,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0
32500,Adice,21,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
40200,Adice,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
85500,Cara Dušana,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,lođa,1,2023.0
142000,Veternik,81,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
272950,Novo Naselje,122,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
128750,Liman,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2005.0
136730,Stari Grad,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2006.0
77300,Bulevar Oslobođenja,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0
133300,Sajmište,83,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2004.0
90130,Bulevar Oslobođenja,35,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
149350,Veternik,68,4.0,podno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
62830,Železnička stanica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
127720,Nova Detelinara,55,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2004.0
156750,Petrovaradin,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
131240,Klisa,82,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
80300,Novo Naselje,38,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2004.0
139000,Veternik,90,5.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
123600,Veternik,61,3.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
199620,Kej,76,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
109200,Grbavica,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1950.0
92700,Sremska Kamenica,72,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
92700,Sremska Kamenica,71,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
139000,Bulevar Oslobođenja,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2003.0
51500,Bulevar Oslobođenja,34,2.0,TA peć,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
105060,Novo Naselje,55,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
320330,Podbara,143,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",1,2023.0
152320,Petrovaradin,79,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
76220,Rotkvarija,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
118450,Telep,70,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
87550,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1990.0
56650,Veternik,31,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
82540,Telep,33,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2021.0
308000,Bulevar Patrijarha Pavla,151,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
