,price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild,state
1171,139050,Novo Naselje,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,novo
1172,88500,Stari Grad,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
1173,148500,Novo Naselje,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
1174,74160,Klisa,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
1175,98260,Detelinara,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2020.0,novo
1176,116400,Novo Naselje,65,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2020.0,novo
1177,94832,Veternik,54,3.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,u izgradnji
1178,103000,Nova Detelinara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2011.0,u izgradnji
1179,65705,Telep,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,u izgradnji
1180,89066,Telep,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,u izgradnji
1181,127930,Bulevar Patrijarha Pavla,92,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,novo
1182,123600,Avijatičarsko Naselje,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0,uobičajeno stanje
1183,48410,Novo Naselje,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2011.0,uobičajeno stanje
1184,145000,Liman 4,74,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, lođa",1,1980.0,održavano
1185,132900,Podbara,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1186,132990,Podbara,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
1187,111350,Podbara,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,novo
1188,140500,Podbara,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
1189,98700,Telep,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1190,140550,Podbara,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,novo
1191,180000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",7,2023.0,novo
1192,39600,Salajka,22,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1193,90100,Adice,53,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
1194,37500,Lipov Gaj,25,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
1195,58000,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,2023.0,uobičajeno stanje
1196,125000,Socijalno,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
1197,62900,Stari Grad,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
1198,75000,Novo Naselje,40,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",3,2023.0,uobičajeno stanje
1199,55000,Adice,32,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2023.0,uobičajeno stanje
1200,140000,Nova Detelinara,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,2023.0,uobičajeno stanje
1201,230000,Stari Grad,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",2,2023.0,uobičajeno stanje
1202,160000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,uobičajeno stanje
1203,152900,Podbara,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,u izgradnji
1204,63900,Telep,27,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1205,149350,Grbavica,53,2.0,centralno grejanje,2,Salonac,ima lift (1),1,"podrum, terasa",3,2023.0,u izgradnji
1206,178400,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1207,63860,Novo Naselje,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,novo
1208,74160,Klisa,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,novo
1209,146260,Veternik,95,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,1991.0,novo
1210,126700,Grbavica,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,u izgradnji
1211,74160,Klisa,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1991.0,novo
1212,226600,Sajmište,100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1991.0,uobičajeno stanje
1213,171000,Stari Grad,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
1214,110350,Nova Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,novo
1215,92700,Stari Grad,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,novo
1216,75500,Podbara,28,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1217,100730,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2023.0,uobičajeno stanje
1218,236900,Liman 2,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,6,1988.0,uobičajeno stanje
1219,309000,Bulevar Patrijarha Pavla,83,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,uobičajeno stanje
1220,111250,Bulevar Oslobođenja,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,uobičajeno stanje
1221,123600,Novo Naselje,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,9,1988.0,renovirano
1222,58400,Stari Grad,21,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1988.0,renovirano
1223,148320,Podbara,66,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,5,1988.0,renovirano
1224,82400,Podbara,32,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,6,1988.0,uobičajeno stanje
1225,185000,Adice,99,7.0,grejanje na gas,2,Dupleks,ima lift (1),3,terasa,2,1988.0,novo
1226,87550,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,novo
1227,82400,Sajmište,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1988.0,novo
1228,141630,Železnička stanica,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1988.0,renovirano
1229,195700,Salajka,71,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2007.0,renovirano
1230,133900,Grbavica,53,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,1,2007.0,u izgradnji
1231,159650,Stari Grad,62,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,4,2007.0,u izgradnji
1232,161000,Podbara,62,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2007.0,u izgradnji
1233,67400,Grbavica,23,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2001.0,uobičajeno stanje
1234,117400,Avijatičarsko Naselje,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2001.0,uobičajeno stanje
1235,120510,Avijatičarsko Naselje,60,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,terasa,2,2001.0,uobičajeno stanje
1236,122570,Liman 4,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,6,2001.0,uobičajeno stanje
1237,64890,Socijalno,19,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2001.0,uobičajeno stanje
1238,103000,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2001.0,uobičajeno stanje
1239,99910,Telep,40,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2020.0,novo
1240,103000,Stara Detelinara,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,2020.0,uobičajeno stanje
1241,206000,Bulevar Oslobođenja,89,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,podrum,5,2020.0,uobičajeno stanje
1242,380000,Stari Grad,161,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2020.0,potrebno renoviranje
1243,133900,Grbavica,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2020.0,novo
1244,90100,Detelinara,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"podrum, terasa",2,2020.0,novo
1245,310000,Grbavica,134,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2020.0,novo
1246,154500,Bulevar Patrijarha Pavla,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2022.0,uobičajeno stanje
1247,180350,Bulevar Patrijarha Pavla,85,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2022.0,uobičajeno stanje
1248,156560,Adice,76,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2023.0,uobičajeno stanje
1249,132600,Sajmište,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2023.0,renovirano
1250,226600,Novo Naselje,96,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1990.0,uobičajeno stanje
1251,159650,Stari Grad,74,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1975.0,uobičajeno stanje
1252,179000,Nova Detelinara,72,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1975.0,uobičajeno stanje
1253,69000,Detelinara,31,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1970.0,renovirano
1254,95275,Rotkvarija,42,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"dvorište, terasa",4,1970.0,renovirano
1255,179220,Bulevar Oslobođenja,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"dvorište, terasa",4,1970.0,novo
1256,71070,Nova Detelinara,28,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"dvorište, terasa",3,2010.0,novo
1257,97850,Sajmište,51,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,"dvorište, podrum, terasa",4,2010.0,uobičajeno stanje
1258,171900,Stari Grad,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,"prilaz za invalide, terasa",3,2010.0,uobičajeno stanje
1259,100940,Bulevar Patrijarha Pavla,55,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2010.0,novo
1260,88200,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2023.0,u izgradnji
1261,123900,Telep,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,3,2023.0,u izgradnji
1262,132300,Telep,63,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,3,2023.0,u izgradnji
1263,35300,Klisa,23,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2018.0,u izgradnji
1264,70500,Bulevar Oslobođenja,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0,u izgradnji
1265,172000,Grbavica,73,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2010.0,u izgradnji
1266,207940,Stari Grad,49,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2010.0,renovirano
1267,180200,Podbara,56,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,2010.0,renovirano
1268,77250,Adamovićevo Naselje,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2014.0,renovirano
1269,48920,Adice,33,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2014.0,u izgradnji
1270,116400,Stari Grad,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2014.0,uobičajeno stanje
1271,103000,Socijalno,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2005.0,uobičajeno stanje
1272,164800,Stari Grad,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2008.0,uobičajeno stanje
1273,49440,Klisa,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2008.0,u izgradnji
1274,206000,Podbara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2008.0,uobičajeno stanje
1275,135450,Sajmište,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,uobičajeno stanje
1276,145000,Sajmište,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1975.0,renovirano
1277,118200,Klisa,77,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
1278,115500,Telep,55,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
1279,90300,Telep,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
1280,142140,Novo Naselje,62,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
1281,146260,Petrovaradin,57,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2017.0,u izgradnji
1282,89610,Spens,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,4,2017.0,u izgradnji
1283,150000,Bulevar Oslobođenja,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1985.0,uobičajeno stanje
1284,185000,Stari Grad,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1950.0,uobičajeno stanje
1285,141750,Adice,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
1286,85400,Bulevar Patrijarha Pavla,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2013.0,uobičajeno stanje
1287,160000,Novo Naselje,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1979.0,uobičajeno stanje
1288,75000,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1969.0,uobičajeno stanje
1289,159500,Petrovaradin,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,uobičajeno stanje
1290,120500,Salajka,45,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,uobičajeno stanje
1291,97850,Stari Grad,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,renovirano
1292,195700,Adice,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,renovirano
1293,77150,Telep,28,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,renovirano
1294,86550,Novo Naselje,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1985.0,renovirano
1295,94550,Detelinara,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2024.0,renovirano
1296,46500,Futoški put,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,0,2024.0,renovirano
1297,87260,Klisa,77,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,renovirano
1298,412000,Lipov Gaj,125,5.0,etažno grejanje,0,Dupleks,ima lift (1),1,terasa,1,1999.0,novo
1299,128750,Veternik,85,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,novo
1300,123600,Tatarsko Brdo,75,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2016.0,uobičajeno stanje
1301,194670,Stari Grad,51,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2024.0,u izgradnji
1302,80340,Novo Naselje,38,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1993.0,uobičajeno stanje
1303,84460,Novo Naselje,39,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2007.0,u izgradnji
1304,390730,Stari Grad,126,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,novo
1305,133000,Nova Detelinara,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0,novo
1306,118450,Bulevar Oslobođenja,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2002.0,uobičajeno stanje
1307,99500,Sremska Kamenica,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2002.0,novo
1308,236000,Stari Grad,148,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2006.0,uobičajeno stanje
1309,133900,Stari Grad,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,uobičajeno stanje
1310,123600,Bulevar Oslobođenja,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2006.0,novo
1311,113300,Novo Naselje,52,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,novo
1312,177900,Liman 2,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,6,2006.0,renovirano
1313,48410,Novo Naselje,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,prilaz za invalide,5,2006.0,uobičajeno stanje
1314,338000,Stari Grad,101,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1910.0,uobičajeno stanje
1315,154500,Novo Naselje,76,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1910.0,renovirano
1316,49440,Novo Naselje,22,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1995.0,renovirano
1317,106090,Nova Detelinara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0,renovirano
1318,142140,Novo Naselje,62,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1997.0,renovirano
1319,190000,Petrovaradin,75,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
1320,199600,Podbara,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2022.0,renovirano
1321,160000,Grbavica,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa, lođa",1,2022.0,novo
1322,123860,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,8,2022.0,uobičajeno stanje
1323,163680,Veternik,103,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),2,2022.0,uobičajeno stanje
1324,142140,Novo Naselje,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,uobičajeno stanje
1325,123500,Novo Naselje,65,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",4,2012.0,renovirano
1326,142140,Novo Naselje,62,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2012.0,renovirano
1327,150000,Stari Grad,60,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,1950.0,renovirano
1328,87550,Detelinara,50,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2024.0,renovirano
1329,137000,Bulevar Patrijarha Pavla,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2018.0,renovirano
1330,61560,Adice,34,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,u izgradnji
1331,194800,Novo Naselje,102,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,u izgradnji
1332,92700,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,u izgradnji
1333,150000,Bulevar Oslobođenja,50,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0,novo
1334,236900,Stari Grad,78,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2022.0,renovirano
1335,247200,Bulevar Oslobođenja,91,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1985.0,uobičajeno stanje
1336,278100,Novo Naselje,122,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
1337,185400,Grbavica,90,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,uobičajeno stanje
1338,160000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2004.0,uobičajeno stanje
1339,131600,Podbara,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",3,2004.0,uobičajeno stanje
1340,100639,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2004.0,uobičajeno stanje
1341,113300,Stari Grad,60,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,2004.0,renovirano
1342,49440,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,2004.0,renovirano
1343,131600,Podbara,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2004.0,renovirano
1344,118350,Grbavica,43,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2007.0,uobičajeno stanje
1345,133900,Novo Naselje,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1985.0,uobičajeno stanje
1346,30900,Bulevar Evrope,14,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2005.0,uobičajeno stanje
1347,259560,Liman 4,97,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,6,2000.0,uobičajeno stanje
1348,132870,Liman 3,59,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,10,1980.0,uobičajeno stanje
1349,206230,Bulevar Patrijarha Pavla,94,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,2021.0,u izgradnji
1350,123600,Grbavica,63,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1962.0,uobičajeno stanje
1351,103500,Stari Grad,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,1930.0,uobičajeno stanje
1352,85000,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1998.0,uobičajeno stanje
1353,87500,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1998.0,renovirano
1354,160000,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1973.0,uobičajeno stanje
1355,185400,Stari Grad,60,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1960.0,u izgradnji
1356,118450,Stari Grad,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,4,1960.0,u izgradnji
1357,103000,Nova Detelinara,56,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,2004.0,uobičajeno stanje
1358,144200,Liman 4,53,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1974.0,uobičajeno stanje
1359,84950,Stari Grad,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1935.0,u izgradnji
1360,144600,Novo Naselje,78,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1980.0,uobičajeno stanje
1361,33990,Adice,38,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),3,terasa,2,1980.0,uobičajeno stanje
1362,165000,Petrovaradin,117,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,1973.0,uobičajeno stanje
1363,49440,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,5,1973.0,uobičajeno stanje
1364,128750,Rotkvarija,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,1973.0,renovirano
1365,87550,Novo Naselje,47,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,terasa,2,1973.0,renovirano
1366,120500,Klisa,108,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1973.0,renovirano
1367,370000,Stari Grad,132,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1950.0,uobičajeno stanje
1368,206000,Nova Detelinara,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,4,2023.0,u izgradnji
