,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
397,231750.0,sumadijska,3,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",69 ,1,Stan u zgradi
398,111240.0,Salajka,2.5,grejanje na gas,terasa,namešteno,"telefon, kablovska, internet, klima",52 ,1,Stan u zgradi
399,133000.0,Bulevar Evrope,3,etažno grejanje,terasa,polunamešteno,"telefon, kablovska, internet, klima",63 ,1,Stan u zgradi
400,179000.0,Jugovićevo,2.5,grejanje na gas,terasa,polunamešteno,"telefon, kablovska, internet, klima",112 ,4,Stan u zgradi
401,143700.0,Novo Naselje,3,grejanje na gas,terasa,polunamešteno,"telefon, kablovska, internet, klima",75 ,4,Stan u zgradi
402,185400.0,veselina maslese,3,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",66 ,3,Stan u zgradi
403,94750.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",46 ,6,Stan u zgradi
404,36050.0,Adice,0.5,grejanje na struju,terasa,prazno,"telefon, kablovska, internet, klima",17 ,visoko,Stan u zgradi
405,99800.0,Veternička Rampa,2,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",57 ,visoko,Stan u zgradi
406,35000.0,Adice,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",21 ,visoko,Stan u zgradi
407,123600.0,Novo Naselje,3,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",80 ,3,Stan u zgradi
408,515000.0,Sajmište,5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",149 ,1,Stan u zgradi
409,116500.0,Adice,3.5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",78 ,1,Stan u zgradi
410,116500.0,Adice,3.5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",78 ,2,Stan u zgradi
411,71400.0,Adice,1.5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",42 ,2,Stan u zgradi
412,116500.0,Adice,3.5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",78 ,1,Stan u zgradi
413,84980.0,Salajka,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, klima",25 ,3,Stan u zgradi
414,150000.0,Cara Dušana,4,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",94 ,5,Stan u zgradi
415,64000.0,Centar,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, internet, klima",27 ,5,Stan u zgradi
416,185400.0,Centar,3,centralno grejanje,"podrum, terasa",prazno,"kablovska, internet, klima",71 ,visoko,Stan u zgradi
417,154500.0,branka bajica,3,centralno grejanje,terasa,namešteno,"kablovska, internet, klima",66 ,4,Stan u zgradi
418,126430.0,Stari Majur,2.5,grejanje na gas,terasa,namešteno,"kablovska, internet, klima",65 ,4,Stan u zgradi
419,69010.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,"kablovska, internet, klima",31 ,2,Stan u zgradi
420,87500.0,Telep,2,grejanje na gas,terasa,polunamešteno,"kablovska, internet, klima",43 ,1,Stan u zgradi
421,118450.0,Šumadijska,3,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, interfon, klima",68 ,prizemlje,Stan u zgradi
422,94760.0,Centar,0.5,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, rerna, ležaj",27 ,4,Stan u zgradi
423,150000.0,Cara Dušana,4,grejanje na gas,terasa,prazno,"TV, klima, veš mašina, kuhinjski elementi, rerna, ležaj",94 ,5,Stan u zgradi
424,97850.0,Bulevar Krala Petra 1,2,centralno grejanje,"dvorište, podrum, terasa",polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",51 ,4,Stan u zgradi
425,92700.0,Tatarsko Brdo,3.5,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",72 ,prizemlje,Stan u zgradi
426,92700.0,Tatarsko Brdo,3.5,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",71 ,prizemlje,Stan u zgradi
427,72100.0,Grbavica,0.5,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",26 ,prizemlje,Stan u zgradi
428,38100.0,Petrovaradin,1.5,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",31 ,prizemlje,Stan u zgradi
429,230000.0,Liman 1,3,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",81 ,2,Stan u zgradi
430,106500.0,Telep,2,grejanje na gas,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",42 ,3,Stan u zgradi
431,69000.0,Centar,1,grejanje na gas,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",36 ,suteren,Stan u zgradi
432,73100.0,Petrovaradin,1.5,grejanje na gas,terasa,polunamešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",43 ,1,Stan u zgradi
433,155000.0,Novo Naselje,2.5,grejanje na gas,"dvorište, terasa",namešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",55 ,5,Stan u zgradi
434,68000.0,Adice,1.5,grejanje na gas,terasa,namešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",38 ,1,Stan u zgradi
435,260000.0,Bulevar Evrope,4,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",105 ,5,Stan u zgradi
436,164800.0,Liman 4,3.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",78 ,7,Stan u zgradi
437,52530.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",20 ,5,Stan u zgradi
438,159000.0,Socijalno,2,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima, veš mašina, frižider, šporet",58 ,3,Stan u zgradi
439,164800.0,Braće Ribnikar,2,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima",52 ,1,Stan u zgradi
440,463500.0,Centar,4,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima",150 ,3,Stan u zgradi
441,81300.0,Heroja Pinkija,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",34 ,2,Stan u zgradi
442,206000.0,Centar,2.5,centralno grejanje,terasa,prazno,"kablovska, internet, klima",80 ,2,Salonac
443,107970.0,Salajka,1.5,centralno grejanje,terasa,prazno,"kablovska, internet, klima",42 ,2,Stan u zgradi
444,123600.0,Socijalno,2,centralno grejanje,terasa,prazno,kablovska,48 ,1,Stan u zgradi
445,159650.0,Kolo Srpskih Sestara,3.5,centralno grejanje,terasa,prazno,klima,86 ,3,Stan u zgradi
446,179000.0,Veselina Msleše,3,centralno grejanje,terasa,prazno,klima,72 ,3,Stan u zgradi
447,88690.0,Telep,1.5,grejanje na gas,terasa,prazno,klima,41 ,nisko,Stan u zgradi
448,139800.0,Kej,2,centralno grejanje,terasa,prazno,klima,43 ,4,Stan u zgradi
449,79570.0,Telep,1.5,norveški radijatori,terasa,namešteno,klima,35 ,1,Stan u zgradi
450,236900.0,Nova Detelinara,4,centralno grejanje,terase (2),namešteno,klima,87 ,5,Stan u zgradi
451,103310.0,Bulevar Evrope,1.5,centralno grejanje,terasa,namešteno,klima,34 ,7,Stan u zgradi
452,46350.0,Nova Detelinara,1.5,centralno grejanje,terasa,namešteno,klima,34 ,visoko,Stan u zgradi
453,103000.0,Bulevar Oslobođenja,1.5,centralno grejanje,terasa,namešteno,klima,40 ,3,Stan u zgradi
454,75800.0,Detelinara,2,centralno grejanje,terasa,namešteno,klima,46 ,2,Stan u zgradi
455,125870.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,prazno,klima,47 ,6,Stan u zgradi
456,207150.0,ORLOVICA PAVLA,4,etažno grejanje,terasa,prazno,klima,96 ,6,Stan u zgradi
457,87600.0,Novo Naselje,2,etažno grejanje,terasa,prazno,klima,39 ,3,Stan u zgradi
458,164800.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,namešteno,klima,52 ,1,Stan u zgradi
459,50000.0,Petrovaradin,0.5,centralno grejanje,terasa,namešteno,klima,31 ,suteren,Stan u zgradi
460,52000.0,Veternička Rampa,2,centralno grejanje,terasa,namešteno,klima,25 ,suteren,Stan u zgradi
461,144000.0,Centar,2,centralno grejanje,terasa,namešteno,klima,58 ,1,Stan u zgradi
462,92700.0,Nova Detelinara,2,centralno grejanje,terasa,namešteno,klima,44 ,4,Stan u zgradi
463,144200.0,Nova Detelinara,4,centralno grejanje,terasa,namešteno,klima,96 ,5,Stan u zgradi
464,51500.0,Satelit,1,centralno grejanje,terasa,namešteno,klima,30 ,visoko,Stan u zgradi
465,67000.0,Grbavica,0.5,centralno grejanje,terasa,namešteno,klima,23 ,prizemlje,Stan u zgradi
466,98000.0,Telep,2,centralno grejanje,terasa,prazno,klima,49 ,visoko,Stan u zgradi
467,154500.0,BALZAKOVA,2,centralno grejanje,"prilaz za invalide, podrum, terasa",namešteno,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",60 ,15,Stan u zgradi
468,268000.0,Cara Dušana,4.5,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",124 ,5,Stan u zgradi
469,120000.0,Dvoiposoban stan sa dvorištem 300 m2,2.5,grejanje na gas,"dvorište, terasa",prazno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",67 ,prizemlje,Dupleks
470,311000.0,Avijatičarsko naselje,5,grejanje na gas,"terase (2), lođa",prazno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",148 ,1,Stan u zgradi
471,119480.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,prazno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",60 ,visoko,Stan u zgradi
472,123600.0,Cara Dušana,2.5,centralno grejanje,terasa,prazno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",55 ,5,Stan u zgradi
473,94760.0,Telep,3.5,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",57 ,2,Stan u zgradi
474,119480.0,Stari Majur,2.5,grejanje na gas,terasa,prazno,"TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",53 ,prizemlje,Stan u zgradi
475,111148.0,Gorana Kovačića 15,3,grejanje na gas,"dvorište, podrum, terasa",prazno,"telefon, kablovska",57 ,1,Stan u zgradi
476,139522.0,Gorana Kovačića 15,4,grejanje na gas,"dvorište, podrum, terasa",prazno,"telefon, kablovska",71 ,1,Stan u zgradi
477,249750.0,Gorana Kovačića 15,4,grejanje na gas,"dvorište, podrum, terase (3+)",prazno,"telefon, kablovska",111 ,2,Penthaus
478,123600.0,Sajmište,2,grejanje na gas,terasa,prazno,"telefon, kablovska",57 ,4,Stan u zgradi
479,128750.0,Grbavica,2,grejanje na gas,terasa,prazno,"telefon, kablovska",51 ,4,Stan u zgradi
480,283420.0,Sajmište,4,grejanje na gas,terasa,prazno,"telefon, kablovska",105 ,3,Stan u zgradi
481,119850.0,Salajka,3,grejanje na gas,terasa,prazno,"telefon, kablovska",55 ,3,Stan u zgradi
482,72090.0,Klisa,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska",38 ,visoko,Stan u zgradi
483,255750.0,Sajmište,4,grejanje na gas,terasa,prazno,"telefon, kablovska",95 ,2,Stan u zgradi
484,283420.0,Sajmište,4,grejanje na gas,terasa,prazno,"telefon, kablovska",105 ,1,Stan u zgradi
485,283420.0,Sajmište,4,grejanje na gas,terasa,prazno,"telefon, kablovska",105 ,2,Stan u zgradi
486,140410.0,Podbara,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska",59 ,1,Stan u zgradi
487,37100.0,Adice,1,grejanje na gas,terasa,prazno,"telefon, kablovska",28 ,prizemlje,Stan u zgradi
488,176130.0,Bulevar Oslobođenja,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska",57 ,6,Stan u zgradi
489,105000.0,Podbara,2,grejanje na gas,terasa,prazno,"telefon, kablovska",44 ,3,Stan u zgradi
490,217000.0,Bulevar Oslobođenja,3,grejanje na gas,terasa,prazno,"telefon, kablovska",70 ,7,Stan u zgradi
491,82400.0,Novo Naselje,1.5,centralno grejanje,terasa,prazno,"telefon, kablovska",55 ,4,Stan u zgradi
492,136800.0,Nova Detelinara,3,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima",83 ,5,Stan u zgradi
493,98500.0,Telep,3,podno grejanje,terasa,prazno,"kablovska, internet, interfon",48 ,prizemlje,Stan u zgradi
494,168250.0,Telep,2.5,podno grejanje,terasa,prazno,"kablovska, internet, interfon",66 ,visoko,Stan u zgradi
495,340000.0,Telep,4,podno grejanje,terasa,prazno,"kablovska, internet, interfon",150 ,visoko,Stan u zgradi
496,185400.0,Centar,3,podno grejanje,terasa,namešteno,"kablovska, internet, interfon, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",67 ,4,Stan u zgradi
497,102950.0,Avijatičarsko Naselje,2.5,centralno grejanje,terasa,prazno,klima,58 ,3,Stan u zgradi
498,117800.0,Detelinara,3,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, internet, klima",62 ,2,Stan u zgradi
499,162000.0,Grbavica,1.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",52 ,1,Stan u zgradi
500,100000.0,Satelit,2,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",46 ,1,Stan u zgradi
501,124000.0,Centar,2.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",80 ,6,Stan u zgradi
502,206000.0,Centar,3,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",80 ,2,Stan u zgradi
503,71100.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",28 ,3,Stan u zgradi
504,51500.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",18 ,6,Stan u zgradi
505,123600.0,Podbara,2,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",43 ,4,Stan u zgradi
506,121950.0,Novo Naselje,2,centralno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",64 ,14,Stan u zgradi
507,108150.0,Salajka,1.5,grejanje na gas,terasa,namešteno,"telefon, kablovska, internet, klima",40 ,2,Stan u zgradi
508,95600.0,Bulevar Evrope,1.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",40 ,prizemlje,Stan u zgradi
509,88700.0,Bulevar Evrope,1.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",37 ,prizemlje,Stan u zgradi
510,110150.0,Bulevar Evrope,1.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",46 ,prizemlje,Stan u zgradi
511,151120.0,Bulevar Evrope,2.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",66 ,prizemlje,Stan u zgradi
512,148200.0,Bulevar Evrope,2.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",65 ,prizemlje,Stan u zgradi
513,93550.0,Bulevar Evrope,1.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",39 ,1,Stan u zgradi
514,135000.0,Bulevar Evrope,2.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",59 ,1,Stan u zgradi
515,146000.0,Bulevar Evrope,2.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",64 ,1,Stan u zgradi
516,151250.0,Bulevar Evrope,2.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",66 ,1,Stan u zgradi
517,170800.0,Bulevar Evrope,2.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",75 ,1,Stan u zgradi
518,185850.0,Bulevar Evrope,3.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",85 ,1,Stan u zgradi
519,101800.0,Bulevar Evrope,1.5,etažno grejanje,terasa,namešteno,"telefon, kablovska, internet, klima",42 ,1,Stan u zgradi
520,50950.0,Kaće Dejanović,1,centralno grejanje,terasa,prazno,"telefon, kablovska",26 ,4,Stan u zgradi
521,149000.0,Centar,2,centralno grejanje,"podrum, terasa, lođa",prazno,telefon,61 ,4,Stan u zgradi
522,76900.0,Avijatičarsko Naselje,1,centralno grejanje,terasa,prazno,telefon,38 ,1,Stan u zgradi
523,154000.0,Liman 2,3,centralno grejanje,terasa,namešteno,telefon,77 ,7,Stan u zgradi
524,312000.0,Petra Drapsina 33,4,centralno grejanje,"dvorište, alarm, terasa",prazno,"telefon, kablovska, klima",118 ,2,Stan u zgradi
525,157500.0,Dušana Vasiljeva 28,2.5,centralno grejanje,"prilaz za invalide, dvorište, tavan, podrum, terasa",prazno,"telefon, kablovska, klima",63 ,3,Stan u zgradi
526,144000.0,Grbavica,2,centralno grejanje,terasa,prazno,"telefon, kablovska, klima",50 ,2,Stan u zgradi
527,90070.0,Adice,2.5,podno grejanje,terasa,prazno,"telefon, kablovska, klima",53 ,1,Stan u zgradi
528,133900.0,Južni Telep,2.5,etažno grejanje,terasa,prazno,"telefon, kablovska, klima",56 ,2,Stan u zgradi
529,128750.0,janka cmelika,2.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima",55 ,1,Stan u zgradi
530,68290.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",39 ,1,Stan u zgradi
531,112200.0,Adice,3.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",75 ,2,Stan u zgradi
532,67200.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",40 ,1,Stan u zgradi
533,94050.0,Adice,3.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",59 ,1,Stan u zgradi
534,94600.0,Adice,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",59 ,2,Stan u zgradi
535,67400.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",40 ,2,Stan u zgradi
536,67800.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",40 ,1,Stan u zgradi
537,85600.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",52 ,1,Stan u zgradi
538,82000.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",50 ,2,Stan u zgradi
539,85600.0,Adice,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",52 ,1,Stan u zgradi
540,82000.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",50 ,2,Stan u zgradi
541,72150.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",42 ,2,Stan u zgradi
542,82000.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",50 ,2,Stan u zgradi
543,85600.0,Adice,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",52 ,1,Stan u zgradi
544,67800.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",40 ,1,Stan u zgradi
545,72150.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",42 ,2,Stan u zgradi
546,85600.0,Adice,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",52 ,1,Stan u zgradi
547,67800.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",40 ,1,Stan u zgradi
548,72150.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",42 ,2,Stan u zgradi
549,79200.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",47 ,1,Stan u zgradi
550,63000.0,Adice,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",37 ,1,Stan u zgradi
551,77300.0,Adice,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",47 ,2,Stan u zgradi
552,95500.0,Telep,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",36 ,2,Stan u zgradi
553,1.0,Grbavica,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",41 ,1,Stan u zgradi
554,87000.0,Kninska,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",57 ,4,Stan u zgradi
555,87000.0,Detelinara,2,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",51 ,visoko,Stan u zgradi
556,89610.0,Pariske komune,2,centralno grejanje,"podrum, terasa",prazno,"telefon, interfon, klima",48 ,visoko,Stan u zgradi
557,136000.0,Novi Sad PASTEROVA 26,3,centralno grejanje,terasa,prazno,"telefon, interfon, klima",67 ,5,Stan u zgradi
558,63860.0,Veternička Rampa,1.5,grejanje na gas,terasa,namešteno,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",27 ,prizemlje,Stan u zgradi
559,129780.0,janka veselinovica,2.5,centralno grejanje,terasa,namešteno,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",56 ,1,Stan u zgradi
560,226600.0,Centar,2,centralno grejanje,terasa,namešteno,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",64 ,3,Stan u zgradi
561,298700.0,RADNICKA,3,centralno grejanje,terasa,namešteno,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",75 ,3,Stan u zgradi
562,185400.0,radoja domanovića,3.5,centralno grejanje,terasa,prazno,"telefon, klima",80 ,3,Stan u zgradi
563,94760.0,Telep,1.5,grejanje na gas,terasa,namešteno,"telefon, klima",33 ,2,Stan u zgradi
564,78879.0,Socijalno,0.5,centralno grejanje,terasa,prazno,"telefon, klima",30 ,3,Stan u zgradi
565,159100.0,Tozin Sokak,3,grejanje na gas,terasa,namešteno,"telefon, klima",55 ,5,Stan u zgradi
566,94750.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"telefon, klima",46 ,5,Stan u zgradi
567,94750.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"telefon, klima",46 ,6,Stan u zgradi
568,165000.0,Petrovaradin,4,grejanje na gas,terasa,prazno,"telefon, klima",117 ,visoko,Stan u zgradi
569,123600.0,Centar,2.5,centralno grejanje,terasa,prazno,"telefon, klima",50 ,1,Stan u zgradi
570,94748.0,stevana mokranjca,2,centralno grejanje,terasa,prazno,"telefon, klima",46 ,6,Stan u zgradi
571,65000.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,prazno,"telefon, klima",29 ,prizemlje,Stan u zgradi
572,226700.0,Centar,2,centralno grejanje,terasa,prazno,"telefon, klima",64 ,3,Stan u zgradi
573,138440.0,Salajka,1.5,centralno grejanje,terasa,prazno,"telefon, klima",42 ,5,Stan u zgradi
574,359000.0,Veternik,4,grejanje na gas,terasa,prazno,"telefon, klima",195 ,2,Stan u zgradi
575,46350.0,Petrovaradin,1.5,centralno grejanje,terasa,prazno,"telefon, klima",32 ,3,Stan u zgradi
576,65000.0,Petrovaradin,1,TA peć,terasa,prazno,"telefon, klima",40 ,2,Stan u zgradi
